agent_id,startTime,endTime,latitude,longitude,duration
0,2024-01-01 00:00:00,2024-01-01 00:29:00,33.77098730913803,-84.41931896839743,29.0
0,2024-01-01 13:22:00,2024-01-01 13:41:00,33.75514764263703,-84.37010449105952,19.0
0,2024-01-01 14:20:00,2024-01-01 16:56:00,33.75178333387486,-84.39327720527159,156.0
0,2024-01-01 19:34:00,2024-01-01 21:27:00,33.75943853292071,-84.35069974846857,113.0
0,2024-01-01 23:08:00,2024-01-02 06:55:00,33.77098730913803,-84.41931896839743,467.0
0,2024-01-02 06:57:00,2024-01-02 07:16:00,33.75485125592912,-84.41874120233115,19.0
0,2024-01-02 07:18:00,2024-01-03 15:47:00,33.77098730913803,-84.41931896839743,1949.0
0,2024-01-04 09:28:00,2024-01-04 12:42:00,33.75178333387493,-84.3932772052717,194.0
0,2024-01-04 13:22:00,2024-01-04 13:41:00,33.75514764263703,-84.37010449105952,19.0
0,2024-01-04 14:20:00,2024-01-04 16:56:00,33.75178333387486,-84.39327720527159,156.0
0,2024-01-04 17:52:00,2024-01-05 07:05:00,33.770987309137794,-84.41931896839743,793.0
0,2024-01-05 08:02:00,2024-01-05 10:42:00,33.75178333387487,-84.3932772052716,160.0
0,2024-01-05 17:57:00,2024-01-06 07:05:00,33.77098730913771,-84.41931896839743,788.0
0,2024-01-06 08:02:00,2024-01-06 12:42:00,33.75178333387502,-84.39327720527184,280.0
0,2024-01-06 13:22:00,2024-01-06 13:41:00,33.75514764263703,-84.37010449105952,19.0
0,2024-01-06 14:20:00,2024-01-06 14:59:00,33.751783333874776,-84.39327720527126,39.0
0,2024-01-06 17:52:00,2024-01-07 07:05:00,33.77098730913763,-84.41931896839783,793.0
0,2024-01-07 08:02:00,2024-01-07 12:42:00,33.75178333387502,-84.39327720527184,280.0
0,2024-01-07 13:22:00,2024-01-07 13:41:00,33.75514764263703,-84.37010449105952,19.0
0,2024-01-08 02:02:00,2024-01-08 07:05:00,33.77098730913785,-84.41931896839743,303.0
0,2024-01-08 08:02:00,2024-01-08 12:42:00,33.75178333387483,-84.39327720527154,280.0
0,2024-01-08 13:22:00,2024-01-08 13:41:00,33.75514764263703,-84.37010449105952,19.0
0,2024-01-08 18:43:00,2024-01-09 06:55:00,33.77098730913743,-84.41931896839912,732.0
