agent_id,startTime,endTime,latitude,longitude,duration
0,2024-01-01 00:00:00,2024-01-01 07:07:00,33.77098316760028,-84.41932587098454,427.0
0,2024-01-01 07:58:00,2024-01-01 12:43:00,33.75174844510527,-84.39327821193498,285.0
0,2024-01-01 13:20:00,2024-01-01 13:43:00,33.75525108159329,-84.37011397375598,23.0
0,2024-01-01 14:19:00,2024-01-01 16:59:00,33.75181036061849,-84.39322182092812,160.0
0,2024-01-01 17:48:00,2024-01-01 17:57:00,33.77089732886079,-84.4177996812208,9.0
0,2024-01-01 19:34:00,2024-01-01 21:28:00,33.759377031954884,-84.35075201669164,114.0
0,2024-01-01 23:06:00,2024-01-01 23:12:00,33.771397634937934,-84.41837181855324,6.0
0,2024-01-01 23:13:00,2024-01-02 06:56:00,33.77099871834589,-84.41935374014926,463.0
0,2024-01-02 06:57:00,2024-01-02 07:17:00,33.75484283491178,-84.41874050417212,20.0
0,2024-01-02 07:18:00,2024-01-03 06:56:00,33.770986793180796,-84.41930354649683,1418.0
0,2024-01-03 06:57:00,2024-01-03 07:16:00,33.75479183440223,-84.41884108835829,19.0
0,2024-01-03 07:18:00,2024-01-03 13:04:00,33.77098594740546,-84.41930361194494,346.0
0,2024-01-03 13:05:00,2024-01-03 13:25:00,33.755096382727075,-84.41867292557956,20.0
0,2024-01-03 13:26:00,2024-01-04 07:07:00,33.770991431438404,-84.41929950013797,1061.0
0,2024-01-04 07:59:00,2024-01-04 12:43:00,33.75180450399367,-84.39325489792607,284.0
0,2024-01-04 13:20:00,2024-01-04 13:42:00,33.7552277786726,-84.37012508882744,22.0
0,2024-01-04 14:19:00,2024-01-04 16:59:00,33.751780834687956,-84.39328751796351,160.0
0,2024-01-04 17:51:00,2024-01-05 07:07:00,33.77099935730341,-84.41932527774429,796.0
0,2024-01-05 07:59:00,2024-01-05 12:44:00,33.751782106930776,-84.3932698671491,285.0
0,2024-01-05 13:20:00,2024-01-05 13:42:00,33.75533580101559,-84.36984476767037,22.0
0,2024-01-05 14:20:00,2024-01-05 16:59:00,33.75175275053153,-84.3933554689682,159.0
0,2024-01-05 17:49:00,2024-01-06 07:07:00,33.770976276612664,-84.41932216467187,798.0
0,2024-01-06 07:58:00,2024-01-06 12:43:00,33.751812508088726,-84.3933281343438,285.0
0,2024-01-06 13:18:00,2024-01-06 13:43:00,33.75530860311239,-84.36944488169803,25.0
0,2024-01-06 14:19:00,2024-01-06 16:58:00,33.751739100618614,-84.39326208903944,159.0
0,2024-01-06 17:51:00,2024-01-07 07:07:00,33.77099639275056,-84.41931604842327,796.0
0,2024-01-07 07:59:00,2024-01-07 12:43:00,33.7517141364296,-84.39328364589142,284.0
0,2024-01-07 13:21:00,2024-01-07 13:42:00,33.755156569190646,-84.37010281985194,21.0
0,2024-01-07 14:19:00,2024-01-07 16:59:00,33.75176427723688,-84.39324887785736,160.0
0,2024-01-07 17:51:00,2024-01-08 07:06:00,33.7709987743242,-84.41934600583502,795.0
0,2024-01-08 07:58:00,2024-01-08 12:43:00,33.75177763280562,-84.39329794911129,285.0
0,2024-01-08 13:20:00,2024-01-08 13:42:00,33.75519438324474,-84.37002280100941,22.0
0,2024-01-08 14:19:00,2024-01-08 16:59:00,33.751852874179136,-84.39333490152411,160.0
0,2024-01-08 17:51:00,2024-01-09 06:56:00,33.770997798304805,-84.41930916906314,785.0
0,2024-01-09 06:57:00,2024-01-09 07:17:00,33.754964469101004,-84.41862037370653,20.0
0,2024-01-09 07:19:00,2024-01-09 13:04:00,33.77097577766747,-84.41933143428999,345.0
0,2024-01-09 13:05:00,2024-01-09 13:25:00,33.75479913259082,-84.41875265830447,20.0
0,2024-01-09 13:26:00,2024-01-11 07:06:00,33.77096899716277,-84.41931279743162,2500.0
0,2024-01-11 07:59:00,2024-01-11 12:44:00,33.7517823300842,-84.39331573667394,285.0
0,2024-01-11 13:21:00,2024-01-11 13:42:00,33.755238960062044,-84.37016679785327,21.0
0,2024-01-11 14:21:00,2024-01-11 16:59:00,33.75181777586363,-84.39331161833992,158.0
0,2024-01-11 17:51:00,2024-01-12 07:07:00,33.77097969794005,-84.41932143780748,796.0
0,2024-01-12 07:58:00,2024-01-12 12:43:00,33.7517930413909,-84.3932717941516,285.0
0,2024-01-12 13:20:00,2024-01-12 13:42:00,33.75539784664362,-84.37003460361105,22.0
0,2024-01-12 14:20:00,2024-01-12 16:58:00,33.751707578728535,-84.39327212553705,158.0
0,2024-01-12 17:51:00,2024-01-13 07:06:00,33.77099500606037,-84.41931077503341,795.0
0,2024-01-13 07:59:00,2024-01-13 12:44:00,33.75176707263062,-84.3932372277381,285.0
0,2024-01-13 13:20:00,2024-01-13 13:42:00,33.75527384486029,-84.36976620095287,22.0
0,2024-01-13 14:20:00,2024-01-13 17:00:00,33.75180074076789,-84.3932612672594,160.0
0,2024-01-13 17:51:00,2024-01-14 07:06:00,33.77098836232108,-84.41931034045115,795.0
0,2024-01-14 07:58:00,2024-01-14 12:43:00,33.751760214821616,-84.39325914760714,285.0
0,2024-01-14 13:20:00,2024-01-14 13:42:00,33.7554011135252,-84.3699958766252,22.0
0,2024-01-14 14:20:00,2024-01-14 16:59:00,33.751801900195396,-84.39322908772563,159.0
0,2024-01-14 17:51:00,2024-01-15 07:06:00,33.77098081007328,-84.41931732664958,795.0
0,2024-01-15 07:58:00,2024-01-15 12:43:00,33.751753510692204,-84.39330102426109,285.0
0,2024-01-15 13:22:00,2024-01-15 13:42:00,33.75507845351973,-84.3700727437612,20.0
0,2024-01-15 14:20:00,2024-01-15 16:58:00,33.751782891924606,-84.39328741909637,158.0
0,2024-01-15 17:52:00,2024-01-16 06:56:00,33.77096832055512,-84.41933120172958,784.0
