agent_id,startTime,endTime,latitude,longitude,duration
0,2024-01-01 00:00:00,2024-01-01 07:05:00,33.770987309137645,-84.41931896839775,425.0
0,2024-01-01 08:02:00,2024-01-01 12:42:00,33.75178333387502,-84.39327720527184,280.0
0,2024-01-01 13:22:00,2024-01-01 13:41:00,33.75514764263703,-84.37010449105952,19.0
0,2024-01-01 14:20:00,2024-01-01 16:56:00,33.75178333387486,-84.39327720527159,156.0
0,2024-01-01 19:34:00,2024-01-01 21:27:00,33.75943853292071,-84.35069974846857,113.0
0,2024-01-01 23:08:00,2024-01-02 06:55:00,33.770987309137624,-84.41931896839786,467.0
0,2024-01-02 06:57:00,2024-01-02 07:16:00,33.75485125592912,-84.41874120233115,19.0
0,2024-01-02 07:18:00,2024-01-03 06:55:00,33.77098730913729,-84.41931896840005,1417.0
0,2024-01-03 06:57:00,2024-01-03 07:16:00,33.75485125592912,-84.41874120233115,19.0
0,2024-01-03 07:18:00,2024-01-03 13:03:00,33.770987309137766,-84.41931896839743,345.0
0,2024-01-03 13:05:00,2024-01-03 13:24:00,33.75485125592912,-84.41874120233115,19.0
0,2024-01-03 13:26:00,2024-01-04 07:05:00,33.77098730913735,-84.4193189683997,1059.0
0,2024-01-04 08:02:00,2024-01-04 12:42:00,33.75178333387502,-84.39327720527184,280.0
0,2024-01-04 13:22:00,2024-01-04 13:41:00,33.75514764263703,-84.37010449105952,19.0
0,2024-01-04 14:20:00,2024-01-04 16:56:00,33.75178333387486,-84.39327720527159,156.0
0,2024-01-04 17:52:00,2024-01-05 07:05:00,33.77098730913742,-84.41931896839918,793.0
0,2024-01-05 08:02:00,2024-01-05 12:42:00,33.7517833338748,-84.39327720527149,280.0
0,2024-01-05 13:22:00,2024-01-05 13:41:00,33.75514764263703,-84.37010449105952,19.0
0,2024-01-05 14:20:00,2024-01-05 16:56:00,33.75178333387486,-84.39327720527159,156.0
0,2024-01-05 17:52:00,2024-01-06 07:05:00,33.7709873091374,-84.41931896839928,793.0
0,2024-01-06 08:02:00,2024-01-06 12:42:00,33.75178333387502,-84.39327720527184,280.0
0,2024-01-06 13:22:00,2024-01-06 13:41:00,33.75514764263703,-84.37010449105952,19.0
0,2024-01-06 14:20:00,2024-01-06 16:56:00,33.75178333387486,-84.39327720527159,156.0
0,2024-01-06 17:52:00,2024-01-07 07:05:00,33.770987309137425,-84.41931896839917,793.0
0,2024-01-07 08:02:00,2024-01-07 12:42:00,33.75178333387502,-84.39327720527184,280.0
0,2024-01-07 13:22:00,2024-01-07 13:41:00,33.75514764263703,-84.37010449105952,19.0
0,2024-01-07 14:20:00,2024-01-07 16:56:00,33.75178333387486,-84.39327720527159,156.0
0,2024-01-07 17:52:00,2024-01-08 07:05:00,33.77098730913741,-84.41931896839924,793.0
0,2024-01-08 08:02:00,2024-01-08 12:22:00,33.751783333875004,-84.39327720527181,260.0
0,2024-01-08 13:22:00,2024-01-08 13:41:00,33.75514764263703,-84.37010449105952,19.0
0,2024-01-08 14:20:00,2024-01-08 16:56:00,33.75178333387476,-84.39327720527137,156.0
0,2024-01-08 17:52:00,2024-01-09 06:55:00,33.77098730913741,-84.41931896839925,783.0
0,2024-01-09 06:57:00,2024-01-09 07:16:00,33.75485125592912,-84.41874120233115,19.0
0,2024-01-09 07:18:00,2024-01-09 13:03:00,33.770987309137766,-84.41931896839743,345.0
0,2024-01-09 13:05:00,2024-01-09 13:24:00,33.75485125592912,-84.41874120233115,19.0
0,2024-01-09 13:26:00,2024-01-11 07:05:00,33.770987309137226,-84.41931896840045,2499.0
0,2024-01-11 08:02:00,2024-01-11 12:42:00,33.75178333387502,-84.39327720527184,280.0
0,2024-01-11 13:22:00,2024-01-11 13:41:00,33.75514764263703,-84.37010449105952,19.0
0,2024-01-11 14:20:00,2024-01-11 16:56:00,33.75178333387486,-84.39327720527159,156.0
0,2024-01-11 17:52:00,2024-01-12 07:05:00,33.7709873091374,-84.41931896839928,793.0
0,2024-01-12 08:02:00,2024-01-12 12:42:00,33.75178333387502,-84.39327720527184,280.0
0,2024-01-12 13:22:00,2024-01-12 13:41:00,33.75514764263703,-84.37010449105952,19.0
0,2024-01-12 14:20:00,2024-01-12 16:56:00,33.75178333387486,-84.39327720527159,156.0
0,2024-01-12 17:52:00,2024-01-13 07:05:00,33.7709873091374,-84.41931896839928,793.0
0,2024-01-13 08:02:00,2024-01-13 12:42:00,33.75178333387502,-84.39327720527184,280.0
0,2024-01-13 13:22:00,2024-01-13 13:41:00,33.75514764263703,-84.37010449105952,19.0
0,2024-01-13 14:20:00,2024-01-13 16:56:00,33.75178333387486,-84.39327720527159,156.0
0,2024-01-13 17:52:00,2024-01-14 07:05:00,33.7709873091374,-84.41931896839928,793.0
0,2024-01-14 08:02:00,2024-01-14 12:42:00,33.75178333387502,-84.39327720527184,280.0
0,2024-01-14 13:22:00,2024-01-14 13:41:00,33.75514764263703,-84.37010449105952,19.0
0,2024-01-14 14:20:00,2024-01-14 16:56:00,33.75178333387486,-84.39327720527159,156.0
0,2024-01-14 17:52:00,2024-01-15 07:05:00,33.7709873091374,-84.41931896839928,793.0
0,2024-01-15 08:02:00,2024-01-15 12:42:00,33.751783333875004,-84.39327720527183,280.0
0,2024-01-15 13:22:00,2024-01-15 13:41:00,33.75514764263703,-84.37010449105952,19.0
0,2024-01-15 14:20:00,2024-01-15 16:56:00,33.75178333387486,-84.39327720527159,156.0
0,2024-01-15 17:52:00,2024-01-16 06:55:00,33.77098730913741,-84.41931896839925,783.0
