agent_id,startTime,endTime,latitude,longitude,duration
0,2024-01-01 00:00:00,2024-01-01 07:07:00,33.770962388743534,-84.41932754092544,427.0
0,2024-01-01 07:58:00,2024-01-01 12:43:00,33.75174844510527,-84.39327821193498,285.0
0,2024-01-02 02:41:00,2024-01-02 06:56:00,33.77099228396574,-84.41932805949425,255.0
0,2024-01-02 06:57:00,2024-01-02 07:17:00,33.75484283491178,-84.41874050417212,20.0
0,2024-01-02 07:18:00,2024-01-03 06:56:00,33.77100868168922,-84.41933141004274,1418.0
0,2024-01-03 06:57:00,2024-01-03 07:16:00,33.75479183440223,-84.41884108835829,19.0
0,2024-01-03 07:18:00,2024-01-04 07:07:00,33.77098573484138,-84.41930609199589,1429.0
0,2024-01-04 07:59:00,2024-01-04 12:43:00,33.75180450399367,-84.39325489792607,284.0
0,2024-01-04 13:20:00,2024-01-04 13:32:00,33.755329962877276,-84.36998190297663,12.0
0,2024-01-04 14:19:00,2024-01-04 16:59:00,33.7518003352194,-84.39327160050941,160.0
0,2024-01-04 17:51:00,2024-01-05 07:07:00,33.77099935730341,-84.41932527774429,796.0
0,2024-01-05 07:59:00,2024-01-05 12:44:00,33.751782106930776,-84.3932698671491,285.0
0,2024-01-05 13:20:00,2024-01-05 13:42:00,33.75533580101559,-84.36984476767037,22.0
0,2024-01-05 14:20:00,2024-01-05 16:59:00,33.75175275053153,-84.3933554689682,159.0
0,2024-01-05 17:49:00,2024-01-06 02:33:00,33.770961914651465,-84.41932047489283,524.0
0,2024-01-07 17:51:00,2024-01-08 07:06:00,33.7709987743242,-84.41934600583502,795.0
0,2024-01-08 07:58:00,2024-01-08 09:39:00,33.75179058844396,-84.3933437262046,101.0
0,2024-01-08 13:20:00,2024-01-08 13:42:00,33.75519438324474,-84.37002280100941,22.0
0,2024-01-08 14:19:00,2024-01-08 16:59:00,33.75183392686179,-84.39328651290772,160.0
0,2024-01-08 17:51:00,2024-01-11 07:06:00,33.770976099754954,-84.41930968384409,3675.0
0,2024-01-11 17:51:00,2024-01-12 07:07:00,33.77097748334417,-84.41931298318812,796.0
0,2024-01-12 07:58:00,2024-01-12 12:43:00,33.7517930413909,-84.3932717941516,285.0
0,2024-01-12 13:20:00,2024-01-12 13:42:00,33.75539784664362,-84.37003460361105,22.0
0,2024-01-12 14:20:00,2024-01-12 15:34:00,33.75171340695667,-84.39324302867016,74.0
0,2024-01-12 17:51:00,2024-01-13 07:06:00,33.771005906909124,-84.41928290971899,795.0
0,2024-01-13 07:59:00,2024-01-13 12:44:00,33.75176707263062,-84.3932372277381,285.0
0,2024-01-13 13:20:00,2024-01-13 13:42:00,33.75527384486029,-84.36976620095287,22.0
0,2024-01-13 14:20:00,2024-01-13 17:00:00,33.75180074076789,-84.3932612672594,160.0
0,2024-01-13 17:51:00,2024-01-14 07:06:00,33.770971086215354,-84.41929149438985,795.0
0,2024-01-14 07:58:00,2024-01-14 12:43:00,33.751760214821616,-84.39325914760714,285.0
0,2024-01-14 13:20:00,2024-01-14 13:42:00,33.7554011135252,-84.3699958766252,22.0
0,2024-01-14 14:20:00,2024-01-14 16:59:00,33.751801900195396,-84.39322908772563,159.0
0,2024-01-14 17:51:00,2024-01-15 07:06:00,33.77097142390552,-84.41931331816292,795.0
0,2024-01-15 07:58:00,2024-01-15 12:43:00,33.751753510692204,-84.39330102426109,285.0
0,2024-01-15 13:22:00,2024-01-15 13:42:00,33.75507845351973,-84.3700727437612,20.0
0,2024-01-15 14:20:00,2024-01-15 16:58:00,33.751782891924606,-84.39328741909637,158.0
0,2024-01-15 17:52:00,2024-01-16 13:04:00,33.77097798834676,-84.41930493041079,1152.0
0,2024-01-16 13:05:00,2024-01-16 13:25:00,33.75473007567777,-84.41857401764874,20.0
0,2024-01-16 13:26:00,2024-01-19 07:06:00,33.770976326729766,-84.41933105644874,3940.0
0,2024-01-19 07:59:00,2024-01-19 12:43:00,33.75180909876962,-84.39321041225526,284.0
0,2024-01-19 15:11:00,2024-01-19 16:57:00,33.75182000663978,-84.39334764566877,106.0
0,2024-01-19 17:50:00,2024-01-20 06:35:00,33.770999983070894,-84.41927675358612,765.0
0,2024-01-20 08:09:00,2024-01-20 12:43:00,33.75178224729251,-84.39326896070955,274.0
0,2024-01-20 13:20:00,2024-01-20 13:42:00,33.755289489002536,-84.37008374857596,22.0
0,2024-01-20 14:19:00,2024-01-20 16:59:00,33.751838348077534,-84.39325632417136,160.0
0,2024-01-20 17:51:00,2024-01-21 07:07:00,33.77097771932316,-84.41930685905773,796.0
0,2024-01-21 08:01:00,2024-01-21 12:43:00,33.75178049386517,-84.39321545660236,282.0
0,2024-01-21 13:20:00,2024-01-21 13:43:00,33.75541047613043,-84.3699105207418,23.0
0,2024-01-21 14:20:00,2024-01-21 15:29:00,33.751847159270966,-84.3933116304327,69.0
0,2024-01-21 17:52:00,2024-01-22 07:06:00,33.771009318531775,-84.41933125304776,794.0
0,2024-01-22 07:58:00,2024-01-22 12:43:00,33.75178589523106,-84.39325971828886,285.0
0,2024-01-22 13:21:00,2024-01-22 13:42:00,33.7550992673013,-84.37007153497215,21.0
0,2024-01-22 14:20:00,2024-01-22 16:59:00,33.75178152054084,-84.39328995221786,159.0
0,2024-01-22 17:51:00,2024-01-24 06:56:00,33.77098961366659,-84.41931017926493,2225.0
0,2024-01-24 06:57:00,2024-01-24 07:17:00,33.75484417819736,-84.41870227710574,20.0
0,2024-01-24 07:18:00,2024-01-25 06:27:00,33.770957790852464,-84.41932086855965,1389.0
0,2024-01-25 07:58:00,2024-01-25 12:43:00,33.75180388167454,-84.39327656845565,285.0
